,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPEF2,122.397382180098,1.03094756058572,0.322018511820883,3.20151644312661,0.00136706272575246,0.0184656607139704
SPN,43.7155047927853,1.16128840620126,0.294551231049335,3.94256850349661,8.06136142022925e-05,0.00325328794692612
SPOCK3,264.637082423389,-1.25722000680328,0.262563222143608,-4.78825631609461,1.68236686870269e-06,0.000424274352420523
SPON2,7.99242103800165,1.92504725252857,0.592994556263256,3.24631521857336,0.00116909314261931,0.016829007343432
SPR,16.0740823091251,1.11253194528222,0.396142712712639,2.80841199290027,0.00497864882653271,0.0430797495561227
SRC,10.6602674591922,1.40681909588339,0.420998874844306,3.34162198510307,0.000832904086544458,0.0135340041917546
ST18,558.696290962378,-1.10020989129525,0.275185798077826,-3.99806203292546,6.38632162005223e-05,0.00292449727447082
STK31,11.2326055025937,-1.48395877082202,0.494387633996732,-3.00160980731939,0.00268556162511196,0.0284964712526697
STMN4,866.288430937258,-1.24350171405961,0.290115924435218,-4.28622357245777,1.81736092669216e-05,0.00155613504740328
STMND1,8.27666343404766,2.89335546186086,0.712213948462541,4.06248075891627,4.85539509278458e-05,0.00258438245830539
SYNJ2,1397.28727762254,-1.15863364719474,0.293081327052179,-3.95328374839949,7.7085932752677e-05,0.0032438682898103
SYNPO,93.1528326033628,1.18109448723107,0.351660281909839,3.35862350111489,0.000783317103060308,0.0130292626922886
TEAD2,30.1591580662732,1.01343312049824,0.272302985142291,3.72171138692686,0.0001978771159883,0.00544272614842679
TEKT1,8.02739470216511,2.16535606721838,0.78442451206749,2.76043906571864,0.00577237250801154,0.0472097608690944
TEX26,13.8784663777313,1.44965578214857,0.491190148499787,2.95131281964055,0.00316426269164785,0.0316973496690298
TF,3707.65949308924,-1.19832069757846,0.29319187000224,-4.08715527333452,4.36694862139931e-05,0.00247134155602983
TFCP2L1,5.82632801661612,2.26872027613522,0.711099397923132,3.19044044019913,0.00142056118181857,0.0189319072523074
TGFA,66.0336704467687,-1.0935256632185,0.296457649034757,-3.68864040708321,0.000225455597223899,0.00598399263036048
THBS1,12.3462208433858,1.39271650993075,0.47495011715819,2.93234270214293,0.00336415292531816,0.0328313318687888
TMC1,14.5417402479711,1.31530763702194,0.447689797143188,2.93798886062452,0.00330348893034211,0.0325294554970787
TMC7,72.6785528786351,-1.04981577444669,0.29297923782121,-3.5832429023088,0.000339354765297534,0.00751484249641267
TMEFF2,141.13050845826,-1.02010365270692,0.239962833315163,-4.25109021515484,2.1273245083907e-05,0.00168933584146155
TMEM117,8.73892010035071,-1.34409243552666,0.489448739264308,-2.74613524911101,0.0060301898445075,0.0487114679235975
TMEM125,168.174432266751,-1.2956761421413,0.328294343349385,-3.94669042701838,7.9238903441319e-05,0.0032451219609721
TMEM144,1362.50925240111,-1.02860352155879,0.2811035997107,-3.65916168493533,0.000253041659352554,0.00630810435353062
TMEM151A,131.875739686717,-1.0629493749799,0.365591774494532,-2.9074761773553,0.00364358095318118,0.0348671930475948
TMEM158,52.1235176096106,1.10759436354313,0.326679357162772,3.39046327616978,0.000697746021450212,0.0121907072301173
TMEM235,190.544040208359,-1.27917131339905,0.334416965771596,-3.82507900114348,0.000130730158116248,0.00426258234096256
TMEM273,23.6309000322535,-1.62440312103078,0.426637142676942,-3.8074582790388,0.000140402416521145,0.00447424788182433
TMEM63A,987.826817551821,-1.09326890297367,0.26064322220433,-4.19450348153157,2.73469951594963e-05,0.00181772661008416
TMTC4,217.179698924778,-1.10077156735198,0.27830289350378,-3.95530047673411,7.64385192539131e-05,0.0032438682898103
TNFRSF1A,105.867051826146,1.08224472494043,0.272120252396598,3.9770826147961,6.97659318155858e-05,0.00308065080981199
TOGARAM2,38.7149151128631,1.23414463994819,0.400940978464506,3.07812048714659,0.00208310673006609,0.024390430405423
TRDN,30.4032603471639,1.2748427281081,0.407504734174951,3.12841206787251,0.00175753590454159,0.0219069063949633
TRIM59,146.166547535282,-1.0859245238123,0.277136692848572,-3.91837151786194,8.91492272844941e-05,0.00342375219397904
TRNC,436.336710493989,1.03667103498787,0.251862627994781,4.11601770076563,3.85474714820284e-05,0.0023286929551137
TSPAN6,62.7278884533649,1.08504735139954,0.268886270537183,4.03533936199801,5.45234328404352e-05,0.00271157698575639
TSPYL6,11.8020887114431,-1.30399934751063,0.437290968364128,-2.98199469426224,0.00286376961906178,0.0296213649568292
TTC29,14.4126698558061,1.87390127761782,0.566860119388075,3.30575606490133,0.000947205108357287,0.0146652967012487
TTYH2,369.023034424589,-1.09203733923251,0.274122732454215,-3.98375329712908,6.78352947214177e-05,0.0030088925546027
TYMS,39.5963871164825,-1.15845886252039,0.336228263484648,-3.4454535454997,0.000570101948995299,0.0106523603259141
TYMSOS,90.9671560092666,-1.37102742364914,0.360689395189696,-3.80113039621828,0.000144037472145376,0.00452756974554233
UBXN10,12.4105207806517,2.15754592205262,0.522462581411262,4.12957022917261,3.63441974746401e-05,0.00224288614541533
UGT8,1276.85701296574,-1.04389748515311,0.287620618515027,-3.62942507579151,0.000284053160578207,0.00680552669638348
ULK4,28.2384218847373,1.02451265997068,0.324383441880084,3.1583383357447,0.00158671288054237,0.0205163978489966
UNC5C,98.0572545831241,-1.05016091370626,0.231597553182523,-4.53442145340207,5.77615917417696e-06,0.000824316512871312
UNC93B1,37.0022452720747,1.15974660663211,0.342566048789032,3.38546861468557,0.00071056834697333,0.0122783494124841
USP32P2,20.7047418442224,-1.17568309292724,0.343135483662364,-3.42629412842678,0.000611877406300947,0.0111370736041505
VAT1L,12.3964029097533,-1.24566887265849,0.417216982208732,-2.98566195954911,0.00282965251500817,0.0294852786405137
VCAM1,32.2065040977525,1.45748103918108,0.319706724240722,4.55880633303064,5.14451840239377e-06,0.00075609063743838
VWA3A,104.874378315129,1.35252808814808,0.410949072586331,3.29123041849413,0.000997501722209501,0.0151113837824568
VWCE,7.52627200154322,1.82680892357455,0.591152572435053,3.09024946986128,0.00199988441966132,0.0237263396149458
VXN,81.5127884190176,-1.03931056201654,0.323251328106141,-3.21517801057657,0.00130363653830816,0.0178787033324797
WDR49,36.6978486279075,1.19766868675918,0.343887346011997,3.4827355546761,0.0004963183690939,0.00973555175391958
WEE1,13.1120646209724,1.2009471736974,0.435494645235733,2.75766231992894,0.00582163019077522,0.0475336587799035
WIF1,7.11902259943519,2.34581523157537,0.681996680567086,3.43962851787607,0.000582513140815466,0.0108226545237923
WNT4,6.84762073369117,1.53319508783135,0.503169081698516,3.04707730184026,0.0023107827530942,0.0260346427571151
YAP1,93.8091755448367,1.0059228888452,0.287744076303565,3.49589434391682,0.000472475741301747,0.00939892651434001
ZBBX,48.9746411401246,2.10142949741361,0.403517690859208,5.20777538387239,1.91118074794529e-07,0.000134424263035838
ZC2HC1C,18.8637743449701,1.22116822605389,0.412523028011921,2.96024256376448,0.00307396909998758,0.0310779115065496
ZDHHC11B,62.7123101479699,-1.05829609221779,0.310311096258255,-3.41043586574497,0.000648591361385976,0.0115700708977676
ZDHHC23,22.6471081066255,1.55730153377264,0.511060731203533,3.04719466530963,0.00230988065724709,0.0260346427571151
ZEB2-AS1,563.323111531511,-1.19254128298435,0.28742996943574,-4.14898030753526,3.33959534888389e-05,0.00210801252567049
ZFP57,18.903977117869,-1.37057620466363,0.470278270215771,-2.91439407573474,0.00356379725544678,0.0342384378330501
ZMYND10,19.1437277180563,1.76345579124916,0.535603640385155,3.29246416245612,0.000993135541375339,0.0150684216886332
ZNF503,53.4781648261387,1.15457752859568,0.30746911578922,3.75510081925489,0.000173271716132178,0.00512374350977044
ZNF516,12.6204905238911,1.50881541992,0.537645013475939,2.80634132578545,0.00501075839712687,0.0431679247038567
ZNF536,436.725268989181,-1.09704236072441,0.282033221441047,-3.88976289785679,0.000100342212062512,0.00367312179248905
